@attribute LWATD numeric
@attribute LCVRAIN numeric
@attribute LPTOWATD numeric
@attribute LPTOWATR numeric
@attribute LWATRGRC numeric
@attribute LHIRX numeric
@attribute LSSTAB2 numeric
@attribute EXPREY numeric
@attribute LEXPREY numeric
@attribute Pecan {0,1}

@data


1705,39.6300,600.0000,33.8000,23.0000,-1.3000,121.4000,79.7600,-2.0000,11.1083,1187.94,2.5000,1,2.5000,13.2198,11.2167,696.1444,673.4321,619.7995,30599.5309,28.2324,1083.8464,49.6228,22.7123,70.6456,0.5860,169.4822,41.6400,24.3000,1.2263,65.7002,64.2647,8.7828,12.8815,79.0648,13.0123,174.5200,1.0337,30.6505,1.1232,6.1102,30.0000,7.0000,0.0000,1.0000,6.0000,6.0000,113.9319,0.0010,0.1429,0.8571,14.2857,7.0000,3.0000,W,0.0240,0.0083,0.0083,0.5944,1.5981,4.4857,3.0350,2.7782,1.1212,2.8427,2.8283,1.0499,1.3856,1.6638,1.6875,1.3617,1.8342,3.4884,3.0748,0.0886,-3.0000,0.9294,1.6195,1.1552,-0.8156,0.0186,2.7923,2.0842,1.9018,1.5290,-1.9586,2.2291,-0.2187,0.0543,0.7789,2.0567,-2.0000,1.4507,1.8176,1.3565,1.1144,1.4866,0.7868,0.7789,-0.2321,-1.7375,453.5223,2.6566,0
1706,38.3000,46.0000,1.7000,25.6000,2.3000,116.8400,75.9500,-4.0000,14.1083,1109.70,0.5000,1,0.5000,13.9872,14.1083,805.5774,725.9425,524.3372,23204.3588,18.9004,1227.7154,51.4074,79.6349,37.7521,0.7259,0.0000,40.8900,23.3000,1.2635,65.0034,66.9972,8.5069,12.3905,60.2973,13.3987,174.5200,1.1097,10.1159,1.5364,8.3653,26.0000,8.0000,0.0000,3.0000,5.0000,5.0000,96.3001,0.0010,0.3750,0.6250,37.5000,7.0000,3.0000,W,0.1273,0.0099,0.0099,0.6793,1.5833,4.3656,3.0891,1.6628,1.1457,2.9061,2.8609,1.1495,1.3674,1.6912,1.7185,1.4082,1.8512,3.4858,3.0452,0.1016,-3.0000,0.8129,1.6116,1.5741,-0.4145,0.0491,2.7196,2.0676,1.8805,0.2330,-1.9586,-2.0000,-0.1616,0.1893,0.6998,1.9837,-2.0000,1.2765,1.8129,1.9012,1.1271,1.0054,0.9230,0.6998,-0.1391,-1.7011,567.5022,2.7540,0
1707,38.2200,20.0000,4.9000,24.8000,2.4000,122.9400,74.6800,1.0000,13.5750,1102.87,5.5000,2,5.5000,13.8947,13.5750,775.8854,736.2615,515.4680,23975.0428,19.0759,1256.8205,52.4343,39.6239,42.1434,0.7035,0.0000,48.2600,22.4000,1.3377,60.7451,67.9083,8.1123,15.0599,59.7591,16.3862,174.5200,1.0538,19.5812,1.5052,8.4438,26.0000,8.0000,0.0000,2.0000,6.0000,6.0000,91.8879,0.0010,0.2500,0.7500,25.0000,7.0000,3.0000,W,0.0098,0.0104,0.0104,0.6793,1.5824,4.3798,3.0993,1.3010,1.1428,2.8898,2.8670,1.1327,1.3502,1.6864,1.7193,1.3945,1.8568,3.4857,3.0425,0.1264,-3.0000,1.0607,1.6836,1.3981,-0.5850,0.0269,2.7122,2.0897,1.8732,0.6911,-1.9586,-2.0000,-0.1616,0.1805,0.7789,1.9633,-2.0000,1.2805,1.7835,1.5981,1.2145,1.2921,0.9271,0.7789,-0.1527,-1.6904,498.7297,2.6979,0
1708,39.1000,440.0000,25.6000,24.1000,-0.1000,111.3000,72.3900,-2.0000,12.1917,1094.30,2.5000,1,2.5000,13.5031,12.2000,735.1147,682.3692,520.2130,25635.0802,23.1400,1107.8277,50.1254,52.7455,48.8611,0.6718,84.8400,38.9100,24.2000,1.2205,65.0404,64.9783,8.7243,11.1790,71.5596,12.2588,163.8134,1.0773,13.9370,1.4131,7.4628,28.0000,7.0000,0.0000,2.0000,5.0000,5.0000,98.5038,0.0010,0.2857,0.7143,28.5714,7.0000,3.0000,W,0.0254,0.0090,0.0090,0.5944,1.5923,4.4088,3.0445,2.6435,1.1304,2.8664,2.8340,1.0864,1.3838,1.6739,1.6981,1.3820,1.8387,3.4874,3.0391,0.0865,-3.0000,0.9294,1.5901,1.4561,-0.5291,0.0363,2.7162,2.0465,1.8597,1.4084,-1.9586,1.9287,-0.2187,0.1532,0.6998,1.9935,-2.0000,1.3644,1.8132,1.7223,1.0884,1.1445,0.8735,0.6998,-0.1728,-1.7212,457.4305,2.6603,0
1709,38.7200,10.0000,1.6000,25.9000,2.3000,112.7800,85.0900,-4.0000,14.3583,1165.10,0.5000,1,0.5000,14.0253,14.3583,819.7732,740.4647,445.0847,24150.9021,19.0351,1268.7535,51.0672,79.3085,42.1247,0.7036,0.0000,27.6900,23.6000,1.1616,75.4478,66.7137,8.5526,9.6328,59.5651,9.9214,174.5200,1.1071,10.3365,1.8418,8.8255,26.0000,9.0000,0.0000,3.0000,6.0000,6.0000,92.8871,0.0010,0.3333,0.6667,33.3333,7.0000,3.0000,W,0.0800,0.0089,0.0089,0.7642,1.5880,4.3829,3.1034,1.0000,1.1469,2.9137,2.8695,1.1571,1.3729,1.6934,1.7185,1.4133,1.8495,3.4857,3.0664,0.0651,-3.0000,0.8129,1.4423,1.5230,-0.4643,0.0481,2.6485,2.0522,1.9299,0.2068,-1.9586,-2.0000,-0.1111,0.2676,0.7789,1.9680,-2.0000,1.2796,1.8776,1.8994,0.9966,1.0148,0.9462,0.7789,-0.1527,-1.7235,623.9902,2.7952,0
1710,38.3700,10.0000,3.6000,25.3000,2.9000,119.8900,80.5200,1.0000,14.2083,1167.66,5.5000,2,5.5000,14.0263,14.2083,803.1989,770.0266,488.1137,24976.3491,18.4472,1353.9403,52.4458,33.1723,45.3762,0.6879,0.0000,39.3700,22.4000,1.2321,67.1616,68.1366,8.1447,13.3876,57.3231,13.7584,174.5200,1.0431,24.2129,1.6455,8.6639,26.0000,9.0000,0.0000,2.0000,7.0000,7.0000,92.7061,0.0010,0.2222,0.7778,22.2222,7.0000,3.0000,W,0.0070,0.0095,0.0095,0.7642,1.5841,4.3975,3.1316,1.0000,1.1469,2.9048,2.8865,1.1525,1.3502,1.6920,1.7235,1.4031,1.8582,3.4853,3.0673,0.0906,-3.0000,1.0607,1.5952,1.3470,-0.6341,0.0225,2.6885,2.0788,1.9059,0.5575,-1.9586,-2.0000,-0.1111,0.2189,0.8457,1.9672,-2.0000,1.2659,1.8271,1.5209,1.1386,1.3842,0.9382,0.8457,-0.1625,-1.7100,514.1055,2.7111,0
1711,38.3300,50.0000,4.8000,25.2000,2.1000,126.7500,83.8200,1.0000,13.5667,1194.83,5.5000,2,5.5000,13.9100,13.5667,779.8956,755.9287,464.9564,26087.4812,19.8680,1313.0407,51.6269,23.9669,53.2038,0.6527,0.0000,42.9300,23.1000,1.2730,66.1302,67.0940,8.3524,13.4897,61.5655,13.5480,174.5200,1.0317,32.5405,1.6774,8.0769,26.0000,8.0000,0.0000,3.0000,5.0000,5.0000,96.5588,0.0010,0.3750,0.6250,37.5000,7.0000,3.0000,W,0.0078,0.0095,0.0095,0.6793,1.5837,4.4164,3.1183,1.6990,1.1433,2.8920,2.8785,1.1325,1.3636,1.6863,1.7168,1.4014,1.8518,3.4859,3.0773,0.1048,-3.0000,1.0607,1.6328,1.5741,-0.4145,0.0177,2.6674,2.1029,1.9233,0.6821,-1.9586,-2.0000,-0.1616,0.2272,0.6998,1.9848,-2.0000,1.2982,1.8204,1.3798,1.1319,1.5126,0.9078,0.6998,-0.1853,-1.7100,466.1871,2.6686,0
1712,39.5200,1495.0000,153.1000,20.9000,-3.2000,107.7000,62.7400,-2.0000,9.2167,1003.82,2.5000,1,2.5000,12.7165,9.6917,632.9350,608.8294,484.8602,26095.6323,28.4646,916.7749,48.7639,24.1056,58.5976,0.6305,159.4696,44.9600,24.1000,1.2875,58.2544,63.4294,8.8282,14.0322,95.7856,16.7746,143.0300,1.0396,26.2568,1.3054,7.4267,28.0000,7.0000,0.0000,1.0000,6.0000,6.0000,85.2247,0.0010,0.1429,0.8571,14.2857,7.0000,3.0000,W,0.0299,0.0088,0.0088,0.5944,1.5969,4.4166,2.9623,3.1746,1.1044,2.8014,2.7845,0.9864,1.3820,1.6456,1.6702,1.3201,1.8288,3.4908,3.0017,0.1097,-3.0000,0.9294,1.6528,1.1552,-0.8156,0.0210,2.6856,2.0322,1.7975,2.1850,-1.9586,2.2027,-0.2187,0.1191,0.7789,1.9306,-2.0000,1.4543,1.7653,1.3823,1.2247,1.4194,0.8714,0.7789,-0.2003,-1.7258,567.7203,2.7541,0
1713,38.2300,30.0000,7.7000,25.0000,2.8000,137.1600,82.3000,1.0000,14.0167,1172.97,5.5000,2,5.5000,13.9735,14.0167,794.7529,772.7034,492.7601,25362.4862,18.6248,1361.7622,52.6809,22.0495,47.5893,0.6776,0.0000,54.8600,22.2000,1.4032,60.0029,68.2857,8.1296,17.0684,57.9996,17.4618,174.5200,1.0285,36.0440,1.6129,8.6126,26.0000,9.0000,0.0000,3.0000,6.0000,6.0000,92.2780,0.0010,0.3333,0.6667,33.3333,7.0000,3.0000,W,0.0112,0.0107,0.0107,0.7642,1.5825,4.4042,3.1341,1.4771,1.1453,2.9002,2.8880,1.1466,1.3464,1.6903,1.7226,1.3979,1.8591,3.4854,3.0693,0.1471,-3.0000,1.0607,1.7393,1.5230,-0.4643,0.0164,2.6926,2.1372,1.9154,0.8871,-1.9586,-2.0000,-0.1111,0.2103,0.7789,1.9651,-2.0000,1.2701,1.7782,1.3436,1.2421,1.5570,0.9356,0.7789,-0.1690,-1.6840,527.1406,2.7219,0
1714,39.3800,390.0000,12.3000,25.2000,0.7000,141.5000,86.6100,-2.0000,13.1583,1308.89,2.5000,1,2.5000,13.7415,13.1583,777.3005,753.6987,620.7163,31503.4444,24.1107,1306.6170,49.9936,23.6018,68.3892,0.5939,98.5187,54.8900,24.5000,1.2973,61.2085,65.0997,8.9044,14.7725,67.6711,13.5436,174.5200,1.0313,32.9339,1.2523,6.9026,30.0000,8.0000,0.0000,2.0000,6.0000,6.0000,112.6097,0.0010,0.2500,0.7500,25.0000,7.0000,3.0000,W,0.0315,0.0090,0.0090,0.6793,1.5954,4.4984,3.1161,2.5911,1.1380,2.8906,2.8772,1.1192,1.3892,1.6827,1.7050,1.4014,1.8395,3.4868,3.1169,0.1130,-3.0000,0.9294,1.7395,1.3981,-0.5850,0.0176,2.7929,2.1508,1.9376,1.0903,-1.9586,1.9936,-0.1616,0.1012,0.7789,2.0516,-2.0000,1.3822,1.7868,1.3731,1.1317,1.5178,0.8396,0.7789,-0.2263,-1.7212,454.3216,2.6574,0
1715,39.4500,430.0000,34.5000,23.5000,-1.1000,109.4700,64.0100,-1.0000,11.4667,1074.46,3.5000,2,3.5000,13.3129,11.5583,711.4856,659.4433,486.9225,24443.0594,23.3518,1046.7298,49.4406,52.0423,51.0164,0.6622,148.0727,45.4600,24.6000,1.2226,58.4726,64.0876,8.8869,11.9219,77.5020,13.3149,163.8134,1.0789,13.6713,1.4612,6.9877,26.0000,7.0000,0.0000,2.0000,5.0000,5.0000,101.8200,0.0010,0.2857,0.7143,28.5714,7.0000,3.0000,W,0.0063,0.0088,0.0088,0.5944,1.5962,4.3882,3.0198,2.6335,1.1243,2.8522,2.8192,1.0629,1.3909,1.6671,1.6893,1.3711,1.8331,3.4882,3.0312,0.0873,-3.0000,0.9777,1.6576,1.4561,-0.5291,0.0370,2.6875,2.0393,1.8062,1.5379,-1.9586,2.1705,-0.2187,0.1677,0.6998,2.0079,-2.0000,1.3683,1.7670,1.7164,1.1243,1.1361,0.8450,0.6998,-0.1790,-1.7258,398.4601,2.6004,0
1716,38.8700,100.0000,9.3000,24.4000,0.3000,109.5000,70.1000,-2.0000,12.5500,1109.74,2.5000,1,2.5000,13.5888,12.5500,747.6709,707.5543,497.6573,25887.0666,22.0030,1176.5252,50.3216,40.1166,48.4263,0.6737,88.1273,39.4000,24.1000,1.1841,64.0183,65.2738,8.6877,11.4742,69.2244,12.4075,174.5200,1.0567,18.6374,1.5024,7.3154,28.0000,7.0000,0.0000,2.0000,5.0000,5.0000,102.2051,0.0010,0.2857,0.7143,28.5714,7.0000,3.0000,W,0.0217,0.0088,0.0088,0.5944,1.5897,4.4131,3.0706,2.0000,1.1332,2.8737,2.8498,1.0986,1.3820,1.6772,1.7016,1.3874,1.8406,3.4870,3.0452,0.0734,-3.0000,0.9294,1.5955,1.4561,-0.5291,0.0280,2.6969,2.0394,1.8457,0.9689,-1.9586,1.9452,-0.2187,0.1797,0.6998,2.0095,-2.0000,1.3425,1.8063,1.6034,1.0937,1.2706,0.8648,0.6998,-0.1715,-1.7258,483.5855,2.6845,0
1717,38.4800,10.0000,3.3000,25.6000,2.3000,111.0000,79.2500,1.0000,14.0333,1092.21,5.5000,2,5.5000,13.9872,14.0333,802.6559,723.8267,519.6572,22890.0728,18.7350,1221.7812,51.4074,78.8291,36.0745,0.7349,0.0000,31.7500,23.3000,1.2195,71.3964,66.9972,8.4511,9.7329,60.2214,10.6935,174.5200,1.1089,10.1822,1.5446,8.9948,26.0000,8.0000,0.0000,3.0000,5.0000,5.0000,89.2351,0.0010,0.3750,0.6250,37.5000,7.0000,3.0000,W,0.0068,0.0096,0.0096,0.6793,1.5853,4.3596,3.0870,1.0000,1.1457,2.9045,2.8596,1.1472,1.3674,1.6905,1.7185,1.4082,1.8512,3.4858,3.0383,0.0862,-3.0000,1.0607,1.5017,1.5741,-0.4145,0.0488,2.7157,2.0453,1.8990,0.5198,-1.9586,-2.0000,-0.1616,0.1916,0.6998,1.9506,-2.0000,1.2727,1.8537,1.8967,1.0291,1.0083,0.9545,0.6998,-0.1338,-1.7077,463.5446,2.6661,0
1718,39.5500,765.0000,42.4000,24.3000,-0.3000,116.1000,60.2000,-2.0000,12.3583,1066.31,2.5000,1,2.5000,13.5092,12.3833,746.2705,680.4693,464.8252,24605.3183,22.3135,1102.7122,49.6923,65.8012,42.8852,0.6999,80.0100,55.9000,24.6000,1.3066,51.8519,64.5022,8.9019,13.5026,72.0319,15.1955,174.5200,1.0967,11.3413,1.6055,7.3322,28.0000,7.0000,0.0000,2.0000,5.0000,5.0000,101.7798,0.0010,0.2857,0.7143,28.5714,7.0000,3.0000,W,0.0346,0.0097,0.0097,0.5944,1.5973,4.3910,3.0425,2.8837,1.1306,2.8729,2.8328,1.0928,1.3909,1.6754,1.6964,1.3856,1.8357,3.4874,3.0279,0.1161,-3.0000,0.9294,1.7474,1.4561,-0.5291,0.0440,2.6673,2.0648,1.7796,1.6275,-1.9586,1.9032,-0.2187,0.2083,0.6998,2.0077,-2.0000,1.3486,1.7148,1.8183,1.1817,1.0550,0.8658,0.6998,-0.1550,-1.7055,493.8562,2.6936,0
1719,39.3300,460.0000,25.6000,24.6000,0.1000,121.4000,76.4500,-2.0000,12.5750,1158.99,2.5000,1,2.5000,13.5938,12.5750,753.5629,697.6025,579.0154,26714.6666,23.2467,1149.1834,49.8852,55.9603,53.8014,0.6502,94.8336,44.9500,24.5000,1.2570,62.9736,64.7989,8.8714,11.8115,70.5481,12.2294,174.5200,1.0802,13.4660,1.3015,7.1701,28.0000,7.0000,0.0000,2.0000,5.0000,5.0000,105.0974,0.0010,0.2857,0.7143,28.5714,7.0000,3.0000,W,0.0288,0.0091,0.0091,0.5944,1.5948,4.4267,3.0604,2.6628,1.1333,2.8771,2.8436,1.0995,1.3892,1.6774,1.6998,1.3909,1.8376,3.4872,3.0641,0.0993,-3.0000,0.9294,1.6527,1.4561,-0.5291,0.0375,2.7627,2.0842,1.8834,1.4084,-1.9586,1.9770,-0.2187,0.1178,0.6998,2.0216,-2.0000,1.3664,1.7992,1.7480,1.0874,1.1296,0.8561,0.6998,-0.1870,-1.7190,458.4304,2.6613,0
1720,44.3500,470.0000,5.7000,20.3000,-6.1000,163.0700,74.4200,4.0000,7.3833,1455.45,8.5000,3,8.5000,12.3953,8.5000,594.5603,504.8302,898.0746,33339.1574,49.6288,671.7710,45.3874,89.7301,144.7944,0.4085,489.2200,88.6500,26.4000,1.3445,45.6368,59.5712,9.4890,26.1861,128.5195,21.5901,62.7200,1.1777,6.6261,0.6620,13.2252,30.0000,6.0000,0.0000,2.0000,4.0000,4.0000,44.9565,0.0010,0.3333,0.6667,33.3333,7.0000,2.0000,W,0.1105,0.0072,0.0072,0.5095,1.6470,4.5230,2.8272,2.6721,1.0933,2.7742,2.7031,0.9294,1.4216,1.6272,1.6425,1.3075,1.8033,3.4953,3.1630,0.1286,-3.0000,1.1614,1.9477,1.5230,-0.4643,0.0747,2.9533,2.2124,1.8717,0.7566,-1.9586,2.6895,-0.2844,-0.1726,0.6031,1.6529,-2.0000,1.6957,1.6593,1.9530,1.3343,0.8219,1.1217,0.6031,-0.3888,-1.7645,182.1390,2.2604,0
1721,47.0800,596.0000,82.1000,17.1000,-15.4000,99.8200,49.5300,0.1000,2.1417,912.37,4.6000,2,4.6000,11.4025,6.1583,496.8866,464.8254,382.3987,23572.8847,40.2450,585.7350,35.9658,32.0612,83.6173,0.5446,234.5927,50.2900,32.5000,1.3129,49.6193,47.6651,11.7184,15.5950,547.1625,20.5115,62.7200,1.0690,15.4981,1.2994,11.9412,28.0000,5.0000,0.0000,2.0000,3.0000,2.0000,41.6112,0.0010,0.4000,0.4000,40.0000,7.0000,2.0000,W,0.0001,0.0075,0.0075,0.4246,1.6729,4.3724,2.7677,2.7752,1.0570,2.6963,2.6673,0.7895,1.5119,1.5699,1.5391,1.2330,1.7132,3.5499,2.9602,0.1182,-3.0000,1.0253,1.7015,1.6022,-0.3872,0.0330,2.5825,1.9992,1.6949,1.9144,-1.9586,2.3703,-0.3619,0.1171,0.4786,1.6193,-2.0000,1.6047,1.6957,1.5061,1.3120,1.1906,1.0774,0.3032,-0.2639,-1.7570,223.9666,2.3502,0
1722,44.3200,350.0000,35.4000,21.2000,-6.9000,102.6200,64.7700,3.0000,7.6750,1075.43,7.5000,3,7.5000,12.4820,8.9667,616.4768,525.7987,464.2837,27240.2599,37.9010,718.7211,43.9308,90.6781,74.4478,0.5732,264.9426,37.8500,28.1000,1.1451,63.1164,57.5529,10.0826,9.9268,131.3691,11.0766,62.7200,1.1725,6.7985,1.3278,15.4398,28.0000,6.0000,0.0000,2.0000,4.0000,3.0000,39.9277,0.0010,0.3333,0.5000,33.3333,7.0000,2.0000,W,0.0335,0.0073,0.0073,0.5095,1.6467,4.4352,2.8566,2.5441,1.0963,2.7899,2.7208,0.9526,1.4487,1.6302,1.6345,1.3263,1.7892,3.4957,3.0316,0.0588,-3.0000,1.1303,1.5781,1.5230,-0.4643,0.0728,2.6668,2.0112,1.8114,1.5491,-1.9586,2.4232,-0.2844,0.1264,0.6031,1.6014,-2.0000,1.5787,1.8001,1.9576,1.0444,0.8331,1.1889,0.4786,-0.2417,-1.7620,204.6687,2.3111,0
1723,44.8000,148.0000,29.2000,20.7000,-7.8000,93.7300,64.5200,4.0000,7.0750,1005.10,8.5000,3,8.5000,12.3452,8.6083,602.2367,505.2136,493.7692,24261.6025,36.0704,672.6181,43.1212,97.0231,66.8945,0.5992,258.6000,29.2100,28.5000,1.1191,68.8360,56.6210,10.2183,7.3225,144.4278,8.7425,62.7200,1.1920,6.2071,1.2197,14.2004,26.0000,6.0000,0.0000,2.0000,4.0000,3.0000,42.4099,0.0010,0.3333,0.5000,33.3333,7.0000,2.0000,W,0.0501,0.0072,0.0072,0.5095,1.6514,4.3849,2.8278,2.1703,1.0915,2.7798,2.7035,0.9349,1.4548,1.6240,1.6253,1.3160,1.7826,3.4975,3.0022,0.0489,-3.0000,1.1614,1.4655,1.5230,-0.4643,0.0799,2.6935,1.9719,1.8097,1.4655,-1.9586,2.4126,-0.2844,0.0898,0.6031,1.6276,-2.0000,1.5572,1.8378,1.9869,0.9416,0.7936,1.1526,0.4786,-0.2224,-1.7645,170.6017,2.2320,0
1724,45.2800,545.0000,75.8000,19.2000,-10.5000,110.0000,68.0700,-2.0000,5.2667,1137.93,2.5000,1,2.5000,11.9523,7.5750,558.0826,506.2965,590.1763,31061.9319,46.0168,675.0131,40.6377,51.7861,103.8999,0.4904,283.7300,41.9300,29.7000,1.1600,61.8818,53.7383,10.6047,10.3518,201.3543,10.9165,62.7200,1.1023,10.7767,0.9456,12.7568,30.0000,5.0000,0.0000,2.0000,3.0000,3.0000,43.7478,0.0010,0.4000,0.6000,40.0000,7.0000,2.0000,W,0.0146,0.0066,0.0066,0.4246,1.6560,4.4922,2.8293,2.7364,1.0775,2.7467,2.7044,0.8794,1.4728,1.6049,1.5966,1.2833,1.7615,3.5053,3.0561,0.0645,-3.0000,0.9294,1.6225,1.6022,-0.3872,0.0462,2.7710,2.0414,1.8330,1.8797,-1.9586,2.4529,-0.3619,-0.0197,0.4786,1.6411,-2.0000,1.6629,1.7916,1.7143,1.0381,1.0329,1.1061,0.4786,-0.3094,-1.7799,278.5567,2.4449,0
1725,44.4000,30.0000,2.7000,20.1000,-6.2000,120.4000,76.4500,4.0000,7.3500,1210.32,8.5000,3,8.5000,12.3557,8.5167,594.7364,503.6879,668.8726,33347.2172,49.8278,669.2496,45.3679,91.0485,103.5053,0.4914,336.6478,43.9500,26.3000,1.1937,63.4967,59.6006,9.4811,14.8323,128.9950,14.7058,62.7200,1.1808,6.5321,0.8892,13.5496,30.0000,6.0000,0.0000,2.0000,4.0000,3.0000,43.8934,0.0010,0.3333,0.5000,33.3333,7.0000,2.0000,W,0.0720,0.0070,0.0070,0.5095,1.6475,4.5231,2.8256,1.4771,1.0919,2.7743,2.7022,0.9303,1.4200,1.6269,1.6415,1.3032,1.8035,3.4954,3.0829,0.0769,-3.0000,1.1614,1.6430,1.5230,-0.4643,0.0758,2.8253,2.0806,1.8834,0.4330,-1.9586,2.5272,-0.2844,-0.0461,0.6031,1.6425,-2.0000,1.6975,1.8028,1.9593,1.1675,0.8157,1.1322,0.4786,-0.3086,-1.7696,164.7928,2.2169,0
1726,45.6700,1060.0000,137.6000,17.9000,-12.6000,106.4300,56.6400,0.1000,3.4083,1051.29,4.6000,2,4.6000,11.6416,6.5917,512.2937,490.7587,526.2625,25895.8491,40.4007,640.9747,38.7219,21.5350,105.2124,0.4873,307.7246,49.7900,30.5000,1.2149,53.2181,51.5103,11.0695,14.3468,324.7771,16.3762,62.7200,1.0439,23.7889,0.9735,11.4439,30.0000,5.0000,0.0000,2.0000,3.0000,3.0000,44.7655,0.0010,0.4000,0.6000,40.0000,7.0000,2.0000,W,0.0000,0.0068,0.0068,0.4246,1.6597,4.4132,2.8068,3.0253,1.0660,2.7095,2.6909,0.8190,1.4843,1.5844,1.5729,1.2529,1.7444,3.5218,3.0217,0.0845,-3.0000,1.0253,1.6971,1.6022,-0.3872,0.0228,2.7212,2.0271,1.7531,2.1386,-1.9586,2.4882,-0.3619,-0.0072,0.4786,1.6510,-2.0000,1.6064,1.7261,1.3333,1.2142,1.3766,1.0590,0.4786,-0.3122,-1.7747,272.1744,2.4348,0
1727,46.4200,420.0000,143.1000,18.8000,-11.9000,97.7900,63.5000,1.0000,4.3083,1064.01,5.5000,2,5.5000,11.8191,7.1583,543.1935,497.3951,505.9969,29694.1665,45.3051,655.4273,39.2158,45.7984,95.8805,0.5105,335.3768,34.2900,30.7000,1.1029,64.9351,51.8809,11.0963,9.7187,257.5546,10.9609,62.7200,1.0921,11.8605,1.0735,12.9367,30.0000,5.0000,0.0000,2.0000,3.0000,2.0000,41.9885,0.0010,0.4000,0.4000,40.0000,7.0000,2.0000,W,0.0024,0.0063,0.0063,0.4246,1.6668,4.4727,2.8165,2.6232,1.0726,2.7350,2.6967,0.8548,1.4871,1.5945,1.5809,1.2742,1.7473,3.5129,3.0269,0.0425,-3.0000,1.0607,1.5352,1.6022,-0.3872,0.0422,2.7042,1.9903,1.8028,2.1557,-1.9586,2.5255,-0.3619,0.0348,0.4786,1.6232,-2.0000,1.6561,1.8125,1.6609,1.0398,1.0745,1.1122,0.3032,-0.2920,-1.7878,211.2190,2.3247,0
1728,44.0800,560.0000,57.0000,19.6000,-8.6000,117.0900,85.3400,3.0000,6.1417,1217.41,7.5000,3,7.5000,12.1215,7.9250,570.7966,532.8460,643.4566,32010.4779,43.5646,734.7826,42.6795,37.9506,113.2826,0.4689,333.5100,31.7500,28.2000,1.1542,72.8841,56.3467,10.0675,8.2048,163.9205,8.0875,62.7200,1.0712,15.0405,0.8871,13.0799,30.0000,5.0000,0.0000,2.0000,3.0000,3.0000,43.6391,0.0010,0.4000,0.6000,40.0000,7.0000,2.0000,W,0.0315,0.0065,0.0065,0.4246,1.6443,4.5053,2.8662,2.7482,1.0836,2.7565,2.7266,0.8990,1.4502,1.6143,1.6170,1.2923,1.7807,3.5002,3.0854,0.0623,-3.0000,1.1303,1.5017,1.6022,-0.3872,0.0339,2.8085,2.0685,1.9312,1.7560,-1.9586,2.5231,-0.3619,-0.0472,0.4786,1.6400,-2.0000,1.6391,1.8626,1.5793,0.9078,1.1776,1.1169,0.4786,-0.3289,-1.7825,219.6715,2.3418,0
1729,43.9000,70.0000,7.1000,20.5000,-6.3000,123.7000,80.0100,4.0000,7.5417,1219.97,8.5000,3,8.5000,12.4138,8.6917,602.0925,513.0707,637.7659,33664.5184,48.7841,690.0716,45.0322,89.0218,102.6217,0.4935,357.4956,43.6900,26.8000,1.2168,64.6807,59.0840,9.5880,13.7125,127.1338,13.4881,62.7200,1.1735,6.7634,0.9441,14.5860,30.0000,6.0000,0.0000,2.0000,4.0000,3.0000,41.2789,0.0010,0.3333,0.5000,33.3333,7.0000,2.0000,W,0.0802,0.0072,0.0072,0.5095,1.6426,4.5272,2.8389,1.8451,1.0939,2.7797,2.7102,0.9391,1.4281,1.6288,1.6405,1.3118,1.7999,3.4951,3.0863,0.0852,-3.0000,1.1614,1.6404,1.5230,-0.4643,0.0732,2.8047,2.0924,1.9031,0.8519,-1.9586,2.5533,-0.2844,-0.0204,0.6031,1.6158,-2.0000,1.6883,1.8108,1.9495,1.1300,0.8308,1.1642,0.4786,-0.3067,-1.7645,177.7681,2.2499,0
1730,46.8700,624.0000,152.9000,18.7000,-12.5000,105.4100,52.3200,1.0000,3.9833,950.99,5.5000,2,5.5000,11.7755,7.0417,539.1988,505.3209,445.3317,29276.3307,43.5106,672.8553,38.5945,33.8780,76.3709,0.5670,290.2626,53.0900,31.2000,1.3301,49.6348,51.0204,11.2516,14.2022,282.4662,17.9209,62.7200,1.0670,15.9159,1.2108,12.4866,28.0000,5.0000,0.0000,2.0000,3.0000,2.0000,43.1822,0.0010,0.4000,0.4000,40.0000,7.0000,2.0000,W,0.0074,0.0080,0.0080,0.4246,1.6710,4.4665,2.8279,2.7952,1.0710,2.7317,2.7036,0.8477,1.4942,1.5909,1.5740,1.2718,1.7405,3.5162,2.9782,0.1239,-3.0000,1.0607,1.7250,1.6022,-0.3872,0.0322,2.6487,2.0229,1.7187,2.1844,-1.9586,2.4628,-0.3619,0.0866,0.4786,1.6354,-2.0000,1.6386,1.6958,1.5300,1.2534,1.2021,1.0968,0.3032,-0.2464,-1.7447,221.9178,2.3462,0
